gene_id_1,gene_id_2
ENSG00000229703,ENSG00000229703
ENSG00000176754,ENSG00000176754
ENSG00000232309,ENSG00000232309
ENSG00000227953,ENSG00000227953
ENSG00000143514,ENSG00000143514
ENSG00000232215,ENSG00000232215
ENSG00000143469,ENSG00000143469
ENSG00000135829,ENSG00000135829
ENSG00000228289,ENSG00000228289
ENSG00000134717,ENSG00000134717
ENSG00000232989,ENSG00000232989
ENSG00000233537,ENSG00000233537
ENSG00000116668,ENSG00000116668
ENSG00000143756,ENSG00000143756
ENSG00000278180,ENSG00000278180
ENSG00000143702,ENSG00000143702
ENSG00000232341,ENSG00000232341
ENSG00000287676,ENSG00000287676
ENSG00000236792,ENSG00000236792
ENSG00000231057,ENSG00000231057
ENSG00000143207,ENSG00000143207
ENSG00000270859,ENSG00000270859
ENSG00000238224,ENSG00000238224
ENSG00000286775,ENSG00000286775
ENSG00000122176,ENSG00000122176
ENSG00000229120,ENSG00000229120
ENSG00000237492,ENSG00000237492
ENSG00000230404,ENSG00000230404
ENSG00000213036,ENSG00000213036
ENSG00000227230,ENSG00000227230
ENSG00000236230,ENSG00000236230
ENSG00000026751,ENSG00000026751
ENSG00000150681,ENSG00000150681
ENSG00000116906,ENSG00000116906
ENSG00000092969,ENSG00000092969
ENSG00000163545,ENSG00000163545
ENSG00000157181,ENSG00000157181
ENSG00000250762,ENSG00000250762
ENSG00000236720,ENSG00000236720
ENSG00000227421,ENSG00000227421
ENSG00000227240,ENSG00000227240
ENSG00000076258,ENSG00000076258
ENSG00000230461,ENSG00000230461
ENSG00000286073,ENSG00000286073
ENSG00000231084,ENSG00000231084
ENSG00000232085,ENSG00000232085
ENSG00000117697,ENSG00000117697
ENSG00000279333,ENSG00000279333
ENSG00000235083,ENSG00000235083
ENSG00000232154,ENSG00000232154
ENSG00000162669,ENSG00000162669
ENSG00000197067,ENSG00000197067
ENSG00000229652,ENSG00000229652
ENSG00000132681,ENSG00000132681
ENSG00000225904,ENSG00000225904
ENSG00000270920,ENSG00000270920
ENSG00000281664,ENSG00000281664
ENSG00000143641,ENSG00000143641
ENSG00000227630,ENSG00000227630
ENSG00000228830,ENSG00000228830
ENSG00000010932,ENSG00000010932
ENSG00000282849,ENSG00000282849
ENSG00000276520,ENSG00000276520
ENSG00000226640,ENSG00000226640
ENSG00000010072,ENSG00000010072
ENSG00000135766,ENSG00000135766
ENSG00000232626,ENSG00000232626
ENSG00000232096,ENSG00000232096
ENSG00000279261,ENSG00000279261
ENSG00000213051,ENSG00000213051
ENSG00000238054,ENSG00000238054
ENSG00000163534,ENSG00000163534
ENSG00000143816,ENSG00000143816
ENSG00000168243,ENSG00000168243
ENSG00000281453,ENSG00000281453
ENSG00000237469,ENSG00000237469
ENSG00000224939,ENSG00000224939
ENSG00000227613,ENSG00000227613
ENSG00000116183,ENSG00000116183
ENSG00000116218,ENSG00000116218
ENSG00000270106,ENSG00000270106
ENSG00000232194,ENSG00000232194
ENSG00000235152,ENSG00000235152
ENSG00000231612,ENSG00000231612
ENSG00000237980,ENSG00000237980
ENSG00000271036,ENSG00000271036
ENSG00000226235,ENSG00000226235
ENSG00000230849,ENSG00000230849
ENSG00000170382,ENSG00000170382
ENSG00000228664,ENSG00000228664
ENSG00000226868,ENSG00000226868
ENSG00000279401,ENSG00000279401
ENSG00000272362,ENSG00000272362
ENSG00000287450,ENSG00000287450
ENSG00000237011,ENSG00000237011
ENSG00000233583,ENSG00000233583
ENSG00000066027,ENSG00000066027
ENSG00000233003,ENSG00000233003
ENSG00000286263,ENSG00000286263
ENSG00000227006,ENSG00000227006
ENSG00000236372,ENSG00000236372
ENSG00000224525,ENSG00000224525
ENSG00000188770,ENSG00000188770
ENSG00000173728,ENSG00000173728
ENSG00000094975,ENSG00000094975
ENSG00000225723,ENSG00000225723
ENSG00000225811,ENSG00000225811
ENSG00000273093,ENSG00000273093
ENSG00000162772,ENSG00000162772
ENSG00000227818,ENSG00000227818
ENSG00000135828,ENSG00000135828
ENSG00000224227,ENSG00000224227
ENSG00000286398,ENSG00000286398
ENSG00000237520,ENSG00000237520
ENSG00000076356,ENSG00000076356
ENSG00000215819,ENSG00000215819
ENSG00000185523,ENSG00000185523
ENSG00000236108,ENSG00000236108
ENSG00000116711,ENSG00000116711
ENSG00000231684,ENSG00000231684
ENSG00000226750,ENSG00000226750
ENSG00000285665,ENSG00000285665
ENSG00000231022,ENSG00000231022
ENSG00000224436,ENSG00000224436
ENSG00000228208,ENSG00000228208
ENSG00000273384,ENSG00000273384
ENSG00000238061,ENSG00000238061
ENSG00000234915,ENSG00000234915
ENSG00000143845,ENSG00000143845
ENSG00000235862,ENSG00000235862
ENSG00000069812,ENSG00000069812
ENSG00000227585,ENSG00000227585
ENSG00000157060,ENSG00000157060
ENSG00000237213,ENSG00000237213
ENSG00000236439,ENSG00000236439
ENSG00000224260,ENSG00000224260
ENSG00000213045,ENSG00000213045
ENSG00000287220,ENSG00000287220
ENSG00000230063,ENSG00000230063
ENSG00000235467,ENSG00000235467
ENSG00000274886,ENSG00000274886
ENSG00000123684,ENSG00000123684
ENSG00000117707,ENSG00000117707
ENSG00000228044,ENSG00000228044
ENSG00000225338,ENSG00000225338
ENSG00000224407,ENSG00000224407
ENSG00000232463,ENSG00000232463
ENSG00000237457,ENSG00000237457
ENSG00000225171,ENSG00000225171
ENSG00000226843,ENSG00000226843
ENSG00000235386,ENSG00000235386
ENSG00000123836,ENSG00000123836
ENSG00000213690,ENSG00000213690
ENSG00000223982,ENSG00000223982
ENSG00000229832,ENSG00000229832
ENSG00000287902,ENSG00000287902
ENSG00000117691,ENSG00000117691
ENSG00000225233,ENSG00000225233
ENSG00000274895,ENSG00000274895
ENSG00000237514,ENSG00000237514
ENSG00000287856,ENSG00000287856
ENSG00000228067,ENSG00000228067
ENSG00000284299,ENSG00000284299
ENSG00000226375,ENSG00000226375
ENSG00000203705,ENSG00000203705
ENSG00000224040,ENSG00000224040
ENSG00000228686,ENSG00000228686
ENSG00000279838,ENSG00000279838
ENSG00000227860,ENSG00000227860
ENSG00000174175,ENSG00000174175
ENSG00000236401,ENSG00000236401
ENSG00000241475,ENSG00000241475
ENSG00000215800,ENSG00000215800
ENSG00000081237,ENSG00000081237
ENSG00000286421,ENSG00000286421
ENSG00000270936,ENSG00000270936
ENSG00000008118,ENSG00000008118
ENSG00000171161,ENSG00000171161
ENSG00000241505,ENSG00000241505
ENSG00000224535,ENSG00000224535
ENSG00000282097,ENSG00000282097
ENSG00000261453,ENSG00000261453
ENSG00000231020,ENSG00000231020
ENSG00000270818,ENSG00000270818
ENSG00000196878,ENSG00000196878
ENSG00000133059,ENSG00000133059
ENSG00000186007,ENSG00000186007
ENSG00000225561,ENSG00000225561
ENSG00000224668,ENSG00000224668
ENSG00000242529,ENSG00000242529
ENSG00000260805,ENSG00000260805
ENSG00000074964,ENSG00000074964
ENSG00000223847,ENSG00000223847
ENSG00000277704,ENSG00000277704
ENSG00000116918,ENSG00000116918
ENSG00000227141,ENSG00000227141
ENSG00000274020,ENSG00000274020
ENSG00000231767,ENSG00000231767
ENSG00000287445,ENSG00000287445
ENSG00000259815,ENSG00000259815
ENSG00000240963,ENSG00000240963
ENSG00000226570,ENSG00000226570
ENSG00000198929,ENSG00000198929
ENSG00000272167,ENSG00000272167
ENSG00000230628,ENSG00000230628
ENSG00000162771,ENSG00000162771
ENSG00000227579,ENSG00000227579
ENSG00000176393,ENSG00000176393
ENSG00000174606,ENSG00000174606
ENSG00000179914,ENSG00000179914
ENSG00000235750,ENSG00000235750
ENSG00000284376,ENSG00000284376
ENSG00000121446,ENSG00000121446
ENSG00000226758,ENSG00000226758
ENSG00000230199,ENSG00000230199
ENSG00000236905,ENSG00000236905
ENSG00000233304,ENSG00000233304
ENSG00000288007,ENSG00000288007
ENSG00000227887,ENSG00000227887
ENSG00000116903,ENSG00000116903
ENSG00000228255,ENSG00000228255
ENSG00000281406,ENSG00000281406
ENSG00000237845,ENSG00000237845
ENSG00000226196,ENSG00000226196
ENSG00000287354,ENSG00000287354
ENSG00000233827,ENSG00000233827
ENSG00000198797,ENSG00000198797
ENSG00000271746,ENSG00000271746
ENSG00000234233,ENSG00000234233
ENSG00000151414,ENSG00000151414
ENSG00000177614,ENSG00000177614
ENSG00000223794,ENSG00000223794
ENSG00000235182,ENSG00000235182
ENSG00000213041,ENSG00000213041
ENSG00000287157,ENSG00000287157
ENSG00000233920,ENSG00000233920
ENSG00000183831,ENSG00000183831
ENSG00000225755,ENSG00000225755
ENSG00000143858,ENSG00000143858
ENSG00000197472,ENSG00000197472
ENSG00000230184,ENSG00000230184
ENSG00000234004,ENSG00000234004
ENSG00000232436,ENSG00000232436
ENSG00000231718,ENSG00000231718
ENSG00000283952,ENSG00000283952
ENSG00000230019,ENSG00000230019
ENSG00000136643,ENSG00000136643
ENSG00000232537,ENSG00000232537
ENSG00000226036,ENSG00000226036
ENSG00000285521,ENSG00000285521
ENSG00000287343,ENSG00000287343
ENSG00000236317,ENSG00000236317
ENSG00000176855,ENSG00000176855
ENSG00000227728,ENSG00000227728
ENSG00000133069,ENSG00000133069
ENSG00000162877,ENSG00000162877
ENSG00000233461,ENSG00000233461
ENSG00000225401,ENSG00000225401
ENSG00000228190,ENSG00000228190
ENSG00000135747,ENSG00000135747
ENSG00000227237,ENSG00000227237
ENSG00000069248,ENSG00000069248
ENSG00000232812,ENSG00000232812
ENSG00000231666,ENSG00000231666
ENSG00000226986,ENSG00000226986
ENSG00000242042,ENSG00000242042
ENSG00000234464,ENSG00000234464
ENSG00000253148,ENSG00000253148
ENSG00000227751,ENSG00000227751
ENSG00000228687,ENSG00000228687
ENSG00000090104,ENSG00000090104
ENSG00000285280,ENSG00000285280
ENSG00000232892,ENSG00000232892
ENSG00000236950,ENSG00000236950
ENSG00000236468,ENSG00000236468
ENSG00000143322,ENSG00000143322
ENSG00000185220,ENSG00000185220
ENSG00000226003,ENSG00000226003
ENSG00000230813,ENSG00000230813
ENSG00000226862,ENSG00000226862
ENSG00000236101,ENSG00000236101
ENSG00000162769,ENSG00000162769
ENSG00000224717,ENSG00000224717
ENSG00000133065,ENSG00000133065
ENSG00000278684,ENSG00000278684
ENSG00000261060,ENSG00000261060
ENSG00000236775,ENSG00000236775
ENSG00000042781,ENSG00000042781
ENSG00000234754,ENSG00000234754
ENSG00000233084,ENSG00000233084
ENSG00000227815,ENSG00000227815
ENSG00000287046,ENSG00000287046
ENSG00000223774,ENSG00000223774
ENSG00000228863,ENSG00000228863
ENSG00000228646,ENSG00000228646
ENSG00000229112,ENSG00000229112
ENSG00000233332,ENSG00000233332
ENSG00000228918,ENSG00000228918
ENSG00000231984,ENSG00000231984
ENSG00000286213,ENSG00000286213
ENSG00000226876,ENSG00000226876
ENSG00000277462,ENSG00000277462
ENSG00000225591,ENSG00000225591
ENSG00000035687,ENSG00000035687
ENSG00000213080,ENSG00000213080
ENSG00000180287,ENSG00000180287
ENSG00000226693,ENSG00000226693
ENSG00000234678,ENSG00000234678
ENSG00000231272,ENSG00000231272
ENSG00000223828,ENSG00000223828
ENSG00000163431,ENSG00000163431
ENSG00000230124,ENSG00000230124
ENSG00000226723,ENSG00000226723
ENSG00000272672,ENSG00000272672
ENSG00000143473,ENSG00000143473
ENSG00000228982,ENSG00000228982
ENSG00000235096,ENSG00000235096
ENSG00000237250,ENSG00000237250
ENSG00000007341,ENSG00000007341
ENSG00000286747,ENSG00000286747
ENSG00000236069,ENSG00000236069
ENSG00000236244,ENSG00000236244
ENSG00000272865,ENSG00000272865
ENSG00000117222,ENSG00000117222
ENSG00000143324,ENSG00000143324
ENSG00000235363,ENSG00000235363
ENSG00000179452,ENSG00000179452
ENSG00000229871,ENSG00000229871
ENSG00000225222,ENSG00000225222
ENSG00000226814,ENSG00000226814
ENSG00000118193,ENSG00000118193
ENSG00000234116,ENSG00000234116
ENSG00000231940,ENSG00000231940
ENSG00000198842,ENSG00000198842
ENSG00000286619,ENSG00000286619
ENSG00000198756,ENSG00000198756
ENSG00000259823,ENSG00000259823
ENSG00000271558,ENSG00000271558
ENSG00000227554,ENSG00000227554
ENSG00000178596,ENSG00000178596
ENSG00000135749,ENSG00000135749
ENSG00000143786,ENSG00000143786
ENSG00000224584,ENSG00000224584
ENSG00000054282,ENSG00000054282
ENSG00000236539,ENSG00000236539
ENSG00000183780,ENSG00000183780
ENSG00000229663,ENSG00000229663
ENSG00000229463,ENSG00000229463
ENSG00000162702,ENSG00000162702
ENSG00000251508,ENSG00000251508
ENSG00000238272,ENSG00000238272
ENSG00000228530,ENSG00000228530
ENSG00000235060,ENSG00000235060
ENSG00000143194,ENSG00000143194
ENSG00000229531,ENSG00000229531
ENSG00000271329,ENSG00000271329
ENSG00000054267,ENSG00000054267
ENSG00000261831,ENSG00000261831
ENSG00000287921,ENSG00000287921
ENSG00000177800,ENSG00000177800
ENSG00000225620,ENSG00000225620
ENSG00000232166,ENSG00000232166
ENSG00000175137,ENSG00000175137
ENSG00000134245,ENSG00000134245
ENSG00000234041,ENSG00000234041
ENSG00000227373,ENSG00000227373
ENSG00000231905,ENSG00000231905
ENSG00000235674,ENSG00000235674
ENSG00000228175,ENSG00000228175
ENSG00000236278,ENSG00000236278
ENSG00000069275,ENSG00000069275
ENSG00000143674,ENSG00000143674
ENSG00000237317,ENSG00000237317
ENSG00000187889,ENSG00000187889
ENSG00000134375,ENSG00000134375
ENSG00000097046,ENSG00000097046
ENSG00000232113,ENSG00000232113
ENSG00000282718,ENSG00000282718
ENSG00000231378,ENSG00000231378
ENSG00000235605,ENSG00000235605
ENSG00000223525,ENSG00000223525
ENSG00000224857,ENSG00000224857
ENSG00000273367,ENSG00000273367
ENSG00000230604,ENSG00000230604
ENSG00000231605,ENSG00000231605
ENSG00000236358,ENSG00000236358
ENSG00000203706,ENSG00000203706
ENSG00000203737,ENSG00000203737
ENSG00000238003,ENSG00000238003
ENSG00000215873,ENSG00000215873
ENSG00000287008,ENSG00000287008
ENSG00000185420,ENSG00000185420
ENSG00000076321,ENSG00000076321
ENSG00000272175,ENSG00000272175
ENSG00000231564,ENSG00000231564
ENSG00000135778,ENSG00000135778
ENSG00000213070,ENSG00000213070
ENSG00000282265,ENSG00000282265
ENSG00000250536,ENSG00000250536
ENSG00000229747,ENSG00000229747
ENSG00000117280,ENSG00000117280
ENSG00000233985,ENSG00000233985
ENSG00000082497,ENSG00000082497
ENSG00000232175,ENSG00000232175
ENSG00000287423,ENSG00000287423
ENSG00000286774,ENSG00000286774
ENSG00000236719,ENSG00000236719
ENSG00000136636,ENSG00000136636
ENSG00000233455,ENSG00000233455
ENSG00000225486,ENSG00000225486
ENSG00000261250,ENSG00000261250
ENSG00000227043,ENSG00000227043
ENSG00000163874,ENSG00000163874
ENSG00000285777,ENSG00000285777
ENSG00000237249,ENSG00000237249
ENSG00000286109,ENSG00000286109
ENSG00000213068,ENSG00000213068
ENSG00000054392,ENSG00000054392
ENSG00000227994,ENSG00000227994
ENSG00000261573,ENSG00000261573
ENSG00000286552,ENSG00000286552
ENSG00000225711,ENSG00000225711
ENSG00000122223,ENSG00000122223
ENSG00000235869,ENSG00000235869
ENSG00000188739,ENSG00000188739
ENSG00000286666,ENSG00000286666
ENSG00000135750,ENSG00000135750
ENSG00000273198,ENSG00000273198
ENSG00000203730,ENSG00000203730
ENSG00000225719,ENSG00000225719
ENSG00000273483,ENSG00000273483
ENSG00000287987,ENSG00000287987
ENSG00000203729,ENSG00000203729
ENSG00000232809,ENSG00000232809
ENSG00000284623,ENSG00000284623
ENSG00000285981,ENSG00000285981
ENSG00000261729,ENSG00000261729
ENSG00000223869,ENSG00000223869
ENSG00000229228,ENSG00000229228
ENSG00000215796,ENSG00000215796
ENSG00000185221,ENSG00000185221
ENSG00000236911,ENSG00000236911
ENSG00000233047,ENSG00000233047
ENSG00000143341,ENSG00000143341
ENSG00000228309,ENSG00000228309
ENSG00000229739,ENSG00000229739
ENSG00000116703,ENSG00000116703
ENSG00000273874,ENSG00000273874
ENSG00000278791,ENSG00000278791
ENSG00000278757,ENSG00000278757
ENSG00000284372,ENSG00000284372
ENSG00000276189,ENSG00000276189
ENSG00000207056,ENSG00000207056
ENSG00000264341,ENSG00000264341
ENSG00000264101,ENSG00000264101
ENSG00000265141,ENSG00000265141
ENSG00000221083,ENSG00000221083
ENSG00000202415,ENSG00000202415
ENSG00000252404,ENSG00000252404
ENSG00000222511,ENSG00000222511
ENSG00000265521,ENSG00000265521
ENSG00000207451,ENSG00000207451
ENSG00000265392,ENSG00000265392
ENSG00000243267,ENSG00000243267
ENSG00000201725,ENSG00000201725
ENSG00000207434,ENSG00000207434
ENSG00000274258,ENSG00000274258
ENSG00000207511,ENSG00000207511
ENSG00000239149,ENSG00000239149
ENSG00000252151,ENSG00000252151
ENSG00000278073,ENSG00000278073
ENSG00000207776,ENSG00000207776
ENSG00000252969,ENSG00000252969
ENSG00000252417,ENSG00000252417
ENSG00000200344,ENSG00000200344
ENSG00000200975,ENSG00000200975
ENSG00000221340,ENSG00000221340
ENSG00000276830,ENSG00000276830
ENSG00000283712,ENSG00000283712
ENSG00000201609,ENSG00000201609
ENSG00000238482,ENSG00000238482
ENSG00000252956,ENSG00000252956
ENSG00000265606,ENSG00000265606
ENSG00000221662,ENSG00000221662
ENSG00000284357,ENSG00000284357
ENSG00000278034,ENSG00000278034
ENSG00000252802,ENSG00000252802
ENSG00000243905,ENSG00000243905
ENSG00000207237,ENSG00000207237
ENSG00000222784,ENSG00000222784
ENSG00000206888,ENSG00000206888
ENSG00000266210,ENSG00000266210
ENSG00000265961,ENSG00000265961
ENSG00000251866,ENSG00000251866
ENSG00000252691,ENSG00000252691
ENSG00000264371,ENSG00000264371
ENSG00000253005,ENSG00000253005
ENSG00000252098,ENSG00000252098
ENSG00000238316,ENSG00000238316
ENSG00000207941,ENSG00000207941
ENSG00000264773,ENSG00000264773
ENSG00000252448,ENSG00000252448
ENSG00000200421,ENSG00000200421
ENSG00000222282,ENSG00000222282
ENSG00000199963,ENSG00000199963
ENSG00000264698,ENSG00000264698
ENSG00000207328,ENSG00000207328
ENSG00000207466,ENSG00000207466
ENSG00000252368,ENSG00000252368
ENSG00000238705,ENSG00000238705
ENSG00000206779,ENSG00000206779
ENSG00000252429,ENSG00000252429
ENSG00000265596,ENSG00000265596
ENSG00000212541,ENSG00000212541
ENSG00000200796,ENSG00000200796
ENSG00000252190,ENSG00000252190
ENSG00000264613,ENSG00000264613
ENSG00000199240,ENSG00000199240
ENSG00000277168,ENSG00000277168
ENSG00000283724,ENSG00000283724
ENSG00000284410,ENSG00000284410
ENSG00000252018,ENSG00000252018
ENSG00000206627,ENSG00000206627
ENSG00000283414,ENSG00000283414
ENSG00000207508,ENSG00000207508
ENSG00000200171,ENSG00000200171
ENSG00000207194,ENSG00000207194
ENSG00000283477,ENSG00000283477
ENSG00000264834,ENSG00000264834
ENSG00000263675,ENSG00000263675
ENSG00000266188,ENSG00000266188
ENSG00000206981,ENSG00000206981
ENSG00000200174,ENSG00000200174
ENSG00000265822,ENSG00000265822
ENSG00000265815,ENSG00000265815
ENSG00000238653,ENSG00000238653
ENSG00000212624,ENSG00000212624
ENSG00000200575,ENSG00000200575
ENSG00000212360,ENSG00000212360
ENSG00000242860,ENSG00000242860
ENSG00000263908,ENSG00000263908
ENSG00000283690,ENSG00000283690
ENSG00000278702,ENSG00000278702
ENSG00000264128,ENSG00000264128
ENSG00000263529,ENSG00000263529
ENSG00000199921,ENSG00000199921
ENSG00000251825,ENSG00000251825
ENSG00000201153,ENSG00000201153
ENSG00000222624,ENSG00000222624
ENSG00000238778,ENSG00000238778
ENSG00000223152,ENSG00000223152
ENSG00000212308,ENSG00000212308
ENSG00000279049,ENSG00000279049
ENSG00000276081,ENSG00000276081
ENSG00000239640,ENSG00000239640
ENSG00000252338,ENSG00000252338
ENSG00000251785,ENSG00000251785
ENSG00000252784,ENSG00000252784
ENSG00000239319,ENSG00000239319
ENSG00000222849,ENSG00000222849
ENSG00000283749,ENSG00000283749
ENSG00000251958,ENSG00000251958
ENSG00000251767,ENSG00000251767
ENSG00000243437,ENSG00000243437
ENSG00000202263,ENSG00000202263
ENSG00000199318,ENSG00000199318
ENSG00000199666,ENSG00000199666
ENSG00000275836,ENSG00000275836
ENSG00000200601,ENSG00000200601
ENSG00000242482,ENSG00000242482
ENSG00000212366,ENSG00000212366
ENSG00000201620,ENSG00000201620
ENSG00000252433,ENSG00000252433
ENSG00000206817,ENSG00000206817
ENSG00000284247,ENSG00000284247
ENSG00000200839,ENSG00000200839
ENSG00000264963,ENSG00000264963
ENSG00000264271,ENSG00000264271
ENSG00000212257,ENSG00000212257
ENSG00000239504,ENSG00000239504
ENSG00000284202,ENSG00000284202
ENSG00000251720,ENSG00000251720
ENSG00000265996,ENSG00000265996
ENSG00000274321,ENSG00000274321
ENSG00000198974,ENSG00000198974
ENSG00000212248,ENSG00000212248
ENSG00000199135,ENSG00000199135
ENSG00000207962,ENSG00000207962
ENSG00000276884,ENSG00000276884
ENSG00000207234,ENSG00000207234
ENSG00000202259,ENSG00000202259
ENSG00000212459,ENSG00000212459
ENSG00000278287,ENSG00000278287
ENSG00000277565,ENSG00000277565
ENSG00000263526,ENSG00000263526
ENSG00000211575,ENSG00000211575
ENSG00000275823,ENSG00000275823
ENSG00000277689,ENSG00000277689
ENSG00000274199,ENSG00000274199
ENSG00000202254,ENSG00000202254
ENSG00000244256,ENSG00000244256
ENSG00000201491,ENSG00000201491
ENSG00000199831,ENSG00000199831
ENSG00000275455,ENSG00000275455
ENSG00000252162,ENSG00000252162
ENSG00000272051,ENSG00000272051
ENSG00000283899,ENSG00000283899
ENSG00000200800,ENSG00000200800
ENSG00000207502,ENSG00000207502
ENSG00000252530,ENSG00000252530
ENSG00000200536,ENSG00000200536
ENSG00000211543,ENSG00000211543
ENSG00000252797,ENSG00000252797
ENSG00000212266,ENSG00000212266
ENSG00000222209,ENSG00000222209
ENSG00000277141,ENSG00000277141
ENSG00000215930,ENSG00000215930
ENSG00000238761,ENSG00000238761
ENSG00000201114,ENSG00000201114
ENSG00000206679,ENSG00000206679
ENSG00000264419,ENSG00000264419
ENSG00000273727,ENSG00000273727
ENSG00000222069,ENSG00000222069
ENSG00000274428,ENSG00000274428
ENSG00000199879,ENSG00000199879
ENSG00000274408,ENSG00000274408
ENSG00000283676,ENSG00000283676
ENSG00000252005,ENSG00000252005
ENSG00000252510,ENSG00000252510
ENSG00000207340,ENSG00000207340
ENSG00000252830,ENSG00000252830
ENSG00000266187,ENSG00000266187
ENSG00000274450,ENSG00000274450
ENSG00000270384,ENSG00000270384
ENSG00000252135,ENSG00000252135
ENSG00000278596,ENSG00000278596
ENSG00000238825,ENSG00000238825
ENSG00000201183,ENSG00000201183
ENSG00000202408,ENSG00000202408
ENSG00000252744,ENSG00000252744
ENSG00000273768,ENSG00000273768
ENSG00000242565,ENSG00000242565
ENSG00000239984,ENSG00000239984
ENSG00000222222,ENSG00000222222
ENSG00000283296,ENSG00000283296
ENSG00000270722,ENSG00000270722
ENSG00000252717,ENSG00000252717
ENSG00000252259,ENSG00000252259
ENSG00000194297,ENSG00000194297
ENSG00000207606,ENSG00000207606
ENSG00000199565,ENSG00000199565
ENSG00000277313,ENSG00000277313
ENSG00000252840,ENSG00000252840
ENSG00000274940,ENSG00000274940
ENSG00000207321,ENSG00000207321
ENSG00000201270,ENSG00000201270
ENSG00000273694,ENSG00000273694
ENSG00000251875,ENSG00000251875
ENSG00000207341,ENSG00000207341
ENSG00000207472,ENSG00000207472
ENSG00000206880,ENSG00000206880
ENSG00000252552,ENSG00000252552
ENSG00000199849,ENSG00000199849
ENSG00000252407,ENSG00000252407
ENSG00000212538,ENSG00000212538
ENSG00000251813,ENSG00000251813
ENSG00000207108,ENSG00000207108
ENSG00000201312,ENSG00000201312
ENSG00000207039,ENSG00000207039
ENSG00000202491,ENSG00000202491
ENSG00000251943,ENSG00000251943
ENSG00000201596,ENSG00000201596
ENSG00000276839,ENSG00000276839
ENSG00000207974,ENSG00000207974
ENSG00000273629,ENSG00000273629
ENSG00000201493,ENSG00000201493
ENSG00000215952,ENSG00000215952
ENSG00000200139,ENSG00000200139
ENSG00000283575,ENSG00000283575
ENSG00000238765,ENSG00000238765
ENSG00000264916,ENSG00000264916
ENSG00000212338,ENSG00000212338
ENSG00000265753,ENSG00000265753
ENSG00000206659,ENSG00000206659
ENSG00000207975,ENSG00000207975
ENSG00000207759,ENSG00000207759
ENSG00000253025,ENSG00000253025
ENSG00000201619,ENSG00000201619
ENSG00000201544,ENSG00000201544
ENSG00000207082,ENSG00000207082
ENSG00000202498,ENSG00000202498
ENSG00000276359,ENSG00000276359
ENSG00000221545,ENSG00000221545
ENSG00000252906,ENSG00000252906
ENSG00000201987,ENSG00000201987
ENSG00000206692,ENSG00000206692
ENSG00000202329,ENSG00000202329
ENSG00000273573,ENSG00000273573
ENSG00000242794,ENSG00000242794
ENSG00000212144,ENSG00000212144
ENSG00000283340,ENSG00000283340
ENSG00000252860,ENSG00000252860
ENSG00000252501,ENSG00000252501
ENSG00000206803,ENSG00000206803
ENSG00000263390,ENSG00000263390
ENSG00000252977,ENSG00000252977
ENSG00000207181,ENSG00000207181
ENSG00000265744,ENSG00000265744
ENSG00000264377,ENSG00000264377
ENSG00000207149,ENSG00000207149
ENSG00000222397,ENSG00000222397
ENSG00000283936,ENSG00000283936
ENSG00000284485,ENSG00000284485
ENSG00000199059,ENSG00000199059
ENSG00000201638,ENSG00000201638
ENSG00000275213,ENSG00000275213
ENSG00000239494,ENSG00000239494
ENSG00000212230,ENSG00000212230
ENSG00000252371,ENSG00000252371
ENSG00000199442,ENSG00000199442
ENSG00000200033,ENSG00000200033
ENSG00000239690,ENSG00000239690
ENSG00000202184,ENSG00000202184
ENSG00000241395,ENSG00000241395
ENSG00000200982,ENSG00000200982
ENSG00000275207,ENSG00000275207
ENSG00000238711,ENSG00000238711
ENSG00000223075,ENSG00000223075
ENSG00000202300,ENSG00000202300
ENSG00000222407,ENSG00000222407
ENSG00000222986,ENSG00000222986
ENSG00000265435,ENSG00000265435
ENSG00000272262,ENSG00000272262
ENSG00000212398,ENSG00000212398
ENSG00000200495,ENSG00000200495
ENSG00000202609,ENSG00000202609
ENSG00000264483,ENSG00000264483
ENSG00000252553,ENSG00000252553
ENSG00000206764,ENSG00000206764
ENSG00000222240,ENSG00000222240
ENSG00000212187,ENSG00000212187
ENSG00000206637,ENSG00000206637
ENSG00000253097,ENSG00000253097
ENSG00000200036,ENSG00000200036
ENSG00000201421,ENSG00000201421
ENSG00000212610,ENSG00000212610
ENSG00000252484,ENSG00000252484
ENSG00000222831,ENSG00000222831
ENSG00000201944,ENSG00000201944
ENSG00000200327,ENSG00000200327
ENSG00000206905,ENSG00000206905
ENSG00000200972,ENSG00000200972
ENSG00000243051,ENSG00000243051
ENSG00000252011,ENSG00000252011
ENSG00000212157,ENSG00000212157
ENSG00000207326,ENSG00000207326
ENSG00000212205,ENSG00000212205
ENSG00000253042,ENSG00000253042
ENSG00000274121,ENSG00000274121
ENSG00000264358,ENSG00000264358
ENSG00000206640,ENSG00000206640
ENSG00000212527,ENSG00000212527
ENSG00000252879,ENSG00000252879
ENSG00000252612,ENSG00000252612
ENSG00000202264,ENSG00000202264
ENSG00000285609,ENSG00000285609
ENSG00000206762,ENSG00000206762
ENSG00000252084,ENSG00000252084
ENSG00000200085,ENSG00000200085
ENSG00000264500,ENSG00000264500
ENSG00000202025,ENSG00000202025
ENSG00000283795,ENSG00000283795
ENSG00000225545,ENSG00000225545
ENSG00000206990,ENSG00000206990
ENSG00000230175,ENSG00000230175
ENSG00000225272,ENSG00000225272
ENSG00000215838,ENSG00000215838
